kecamatan_id,kecamatan_nama,month_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.06,Gayamsari,2022-02-01,DBD,0,68900,226.10000000000002,26.15,84.7
33.74.06,Gayamsari,2022-03-01,DBD,1,68900,213.5,26.45,85.775
33.74.06,Gayamsari,2022-04-01,DBD,0,68900,111.19999999999999,26.85,81.775
33.74.06,Gayamsari,2022-05-01,DBD,0,68900,188.2,26.919999999999998,82.36
33.74.06,Gayamsari,2022-06-01,DBD,1,68900,163.9,26.475,79.075
33.74.06,Gayamsari,2022-07-01,DBD,1,68900,70.5,27.225,71.525
33.74.06,Gayamsari,2022-08-01,DBD,2,68900,47.4,28.0,67.34
33.74.06,Gayamsari,2022-09-01,DBD,0,68900,81.1,27.95,70.575
33.74.06,Gayamsari,2022-10-01,DBD,0,68900,337.7,26.380000000000003,83.25999999999999
33.74.06,Gayamsari,2022-11-01,DBD,0,68900,229.4,26.175,85.65
33.74.06,Gayamsari,2022-12-01,DBD,0,68900,206.5,26.175,83.75
33.74.06,Gayamsari,2023-01-01,DBD,4,68900,238.1,25.96,85.56
33.74.06,Gayamsari,2023-02-01,DBD,4,68900,429.20000000000005,25.625,86.225
33.74.06,Gayamsari,2023-03-01,DBD,4,68900,162.1,26.35,84.725
33.74.06,Gayamsari,2023-04-01,DBD,2,68900,152.1,26.8,83.0
33.74.06,Gayamsari,2023-05-01,DBD,2,68900,67.0,27.78,73.5
33.74.06,Gayamsari,2023-06-01,DBD,1,68900,48.8,28.075,70.45
33.74.06,Gayamsari,2023-07-01,DBD,1,68900,16.6,28.22,62.779999999999994
33.74.06,Gayamsari,2023-08-01,DBD,0,68900,1.8,28.125,60.175
33.74.06,Gayamsari,2023-09-01,DBD,0,68900,13.7,28.875,57.225
33.74.06,Gayamsari,2023-10-01,DBD,0,68900,50.5,29.48,64.92
33.74.06,Gayamsari,2023-11-01,DBD,2,68900,110.7,28.075,78.425
33.74.06,Gayamsari,2023-12-01,DBD,0,68900,86.1,28.025,76.525
33.74.06,Gayamsari,2024-01-01,DBD,2,68900,328.2,26.78,86.1
33.74.06,Gayamsari,2024-02-01,DBD,1,68900,210.4,27.075,85.075
33.74.06,Gayamsari,2024-03-01,DBD,1,68900,200.5,27.2,83.6
33.74.06,Gayamsari,2024-04-01,DBD,4,68900,199.0,28.04,81.05999999999999
33.74.06,Gayamsari,2024-05-01,DBD,0,68900,42.8,29.725,66.325
33.74.06,Gayamsari,2024-06-01,DBD,3,68900,51.8,28.35,71.225
33.74.06,Gayamsari,2024-07-01,DBD,1,68900,47.8,28.060000000000002,65.6
33.74.06,Gayamsari,2024-08-01,DBD,0,68900,2.7,28.525,60.599999999999994
33.74.06,Gayamsari,2024-09-01,DBD,2,68900,87.4,28.660000000000004,66.48
33.74.06,Gayamsari,2024-10-01,DBD,0,68900,98.9,29.025,67.325
33.74.06,Gayamsari,2024-11-01,DBD,0,68900,248.89999999999998,27.725,81.30000000000001
33.74.06,Gayamsari,2024-12-01,DBD,1,68900,287.4,26.8,86.725
33.74.06,Gayamsari,2025-01-01,DBD,4,68900,263.0,26.275,86.075
33.74.06,Gayamsari,2025-02-01,DBD,4,68900,165.8,26.475,84.075
33.74.06,Gayamsari,2025-03-01,DBD,2,68900,175.2,27.04,82.53999999999999
33.74.06,Gayamsari,2025-04-01,DBD,2,68900,129.2,27.625,78.30000000000001
33.74.06,Gayamsari,2025-05-01,DBD,1,68900,211.6,27.15,83.025
33.74.06,Gayamsari,2025-06-01,DBD,1,68900,107.39999999999999,27.82,72.84
33.74.06,Gayamsari,2025-07-01,DBD,0,68900,28.4,28.475,63.050000000000004
33.74.06,Gayamsari,2025-08-01,DBD,0,68900,130.1,27.625,71.375
33.74.06,Gayamsari,2025-09-01,DBD,1,68900,137.8,28.32,69.2
33.74.06,Gayamsari,2025-10-01,DBD,0,68900,250.3,28.225,75.05
33.74.06,Gayamsari,2025-11-01,DBD,0,68900,161.4,27.325000000000003,80.0
33.74.06,Gayamsari,2025-12-01,DBD,0,68900,176.6,26.96,82.76
33.74.07,Candisari,2021-01-01,DBD,0,78420,268.3,25.7,87.625
33.74.07,Candisari,2021-02-01,DBD,1,78420,364.0,25.575,87.425
33.74.07,Candisari,2021-03-01,DBD,0,78420,164.6,26.339999999999996,85.82000000000001
33.74.07,Candisari,2021-04-01,DBD,2,78420,81.0,27.025,80.775
33.74.07,Candisari,2021-05-01,DBD,0,78420,154.5,27.860000000000003,76.66
33.74.07,Candisari,2021-06-01,DBD,0,78420,106.4,26.875,79.9
33.74.07,Candisari,2021-07-01,DBD,1,78420,12.0,28.375,61.7
33.74.07,Candisari,2021-08-01,DBD,0,78420,62.800000000000004,28.560000000000002,63.379999999999995
33.74.07,Candisari,2021-09-01,DBD,0,78420,59.5,28.275,69.175
33.74.07,Candisari,2021-10-01,DBD,0,78420,120.0,28.15,71.55
33.74.07,Candisari,2021-11-01,DBD,2,78420,283.6,26.419999999999998,85.32000000000001
33.74.07,Candisari,2021-12-01,DBD,4,78420,273.5,26.225,86.92500000000001
33.74.07,Candisari,2022-01-01,DBD,8,78420,292.9,26.04,84.66
33.74.07,Candisari,2022-02-01,DBD,7,78420,226.10000000000002,26.15,84.7
33.74.07,Candisari,2022-03-01,DBD,0,78420,213.5,26.45,85.775
33.74.07,Candisari,2022-04-01,DBD,7,78420,111.19999999999999,26.85,81.775
33.74.07,Candisari,2022-05-01,DBD,9,78420,188.2,26.919999999999998,82.36
33.74.07,Candisari,2022-06-01,DBD,3,78420,163.9,26.475,79.075
33.74.07,Candisari,2022-07-01,DBD,2,78420,70.5,27.225,71.525
33.74.07,Candisari,2022-08-01,DBD,2,78420,47.4,28.0,67.34
33.74.07,Candisari,2022-09-01,DBD,5,78420,81.1,27.95,70.575
33.74.07,Candisari,2022-10-01,DBD,1,78420,337.7,26.380000000000003,83.25999999999999
33.74.07,Candisari,2022-11-01,DBD,1,78420,229.4,26.175,85.65
33.74.07,Candisari,2022-12-01,DBD,4,78420,206.5,26.175,83.75
33.74.07,Candisari,2023-01-01,DBD,2,78420,238.1,25.96,85.56
33.74.07,Candisari,2023-02-01,DBD,1,78420,429.20000000000005,25.625,86.225
33.74.07,Candisari,2023-03-01,DBD,3,78420,162.1,26.35,84.725
33.74.07,Candisari,2023-04-01,DBD,3,78420,152.1,26.8,83.0
33.74.07,Candisari,2023-05-01,DBD,2,78420,67.0,27.78,73.5
33.74.07,Candisari,2023-06-01,DBD,1,78420,48.8,28.075,70.45
33.74.07,Candisari,2023-07-01,DBD,0,78420,16.6,28.22,62.779999999999994
33.74.07,Candisari,2023-08-01,DBD,0,78420,1.8,28.125,60.175
33.74.07,Candisari,2023-09-01,DBD,0,78420,13.7,28.875,57.225
33.74.07,Candisari,2023-10-01,DBD,0,78420,50.5,29.48,64.92
33.74.07,Candisari,2023-11-01,DBD,1,78420,110.7,28.075,78.425
33.74.07,Candisari,2023-12-01,DBD,0,78420,86.1,28.025,76.525
33.74.07,Candisari,2024-01-01,DBD,3,78420,328.2,26.78,86.1
33.74.07,Candisari,2024-02-01,DBD,3,78420,210.4,27.075,85.075
33.74.07,Candisari,2024-03-01,DBD,2,78420,200.5,27.2,83.6
33.74.07,Candisari,2024-04-01,DBD,3,78420,199.0,28.04,81.05999999999999
33.74.07,Candisari,2024-05-01,DBD,2,78420,42.8,29.725,66.325
33.74.07,Candisari,2024-06-01,DBD,0,78420,51.8,28.35,71.225
33.74.07,Candisari,2024-07-01,DBD,1,78420,47.8,28.060000000000002,65.6
33.74.07,Candisari,2024-08-01,DBD,1,78420,2.7,28.525,60.599999999999994
33.74.07,Candisari,2024-09-01,DBD,0,78420,87.4,28.660000000000004,66.48
33.74.07,Candisari,2024-10-01,DBD,0,78420,98.9,29.025,67.325
33.74.07,Candisari,2024-11-01,DBD,0,78420,248.89999999999998,27.725,81.30000000000001
33.74.07,Candisari,2024-12-01,DBD,1,78420,287.4,26.8,86.725
33.74.07,Candisari,2025-01-01,DBD,1,78420,263.0,26.275,86.075
33.74.07,Candisari,2025-02-01,DBD,1,78420,165.8,26.475,84.075
33.74.07,Candisari,2025-03-01,DBD,5,78420,175.2,27.04,82.53999999999999
33.74.07,Candisari,2025-04-01,DBD,1,78420,129.2,27.625,78.30000000000001
33.74.07,Candisari,2025-05-01,DBD,3,78420,211.6,27.15,83.025
33.74.07,Candisari,2025-06-01,DBD,2,78420,107.39999999999999,27.82,72.84
33.74.07,Candisari,2025-07-01,DBD,0,78420,28.4,28.475,63.050000000000004
33.74.07,Candisari,2025-08-01,DBD,1,78420,130.1,27.625,71.375
33.74.07,Candisari,2025-09-01,DBD,2,78420,137.8,28.32,69.2
33.74.07,Candisari,2025-10-01,DBD,0,78420,250.3,28.225,75.05
33.74.07,Candisari,2025-11-01,DBD,0,78420,161.4,27.325000000000003,80.0
33.74.07,Candisari,2025-12-01,DBD,0,78420,176.6,26.96,82.76
33.74.08,Gajahmungkur,2021-01-01,DBD,0,58310,268.3,25.7,87.625
33.74.08,Gajahmungkur,2021-02-01,DBD,0,58310,364.0,25.575,87.425
33.74.08,Gajahmungkur,2021-03-01,DBD,1,58310,164.6,26.339999999999996,85.82000000000001
33.74.08,Gajahmungkur,2021-04-01,DBD,1,58310,81.0,27.025,80.775
33.74.08,Gajahmungkur,2021-05-01,DBD,2,58310,154.5,27.860000000000003,76.66
33.74.08,Gajahmungkur,2021-06-01,DBD,0,58310,106.4,26.875,79.9
33.74.08,Gajahmungkur,2021-07-01,DBD,0,58310,12.0,28.375,61.7
33.74.08,Gajahmungkur,2021-08-01,DBD,0,58310,62.800000000000004,28.560000000000002,63.379999999999995
33.74.08,Gajahmungkur,2021-09-01,DBD,2,58310,59.5,28.275,69.175
33.74.08,Gajahmungkur,2021-10-01,DBD,0,58310,120.0,28.15,71.55
33.74.08,Gajahmungkur,2021-11-01,DBD,3,58310,283.6,26.419999999999998,85.32000000000001
33.74.08,Gajahmungkur,2021-12-01,DBD,1,58310,273.5,26.225,86.92500000000001
33.74.08,Gajahmungkur,2022-01-01,DBD,4,58310,292.9,26.04,84.66
33.74.08,Gajahmungkur,2022-02-01,DBD,1,58310,226.10000000000002,26.15,84.7
33.74.08,Gajahmungkur,2022-03-01,DBD,3,58310,213.5,26.45,85.775
33.74.08,Gajahmungkur,2022-04-01,DBD,5,58310,111.19999999999999,26.85,81.775
33.74.08,Gajahmungkur,2022-05-01,DBD,3,58310,188.2,26.919999999999998,82.36
33.74.08,Gajahmungkur,2022-06-01,DBD,2,58310,163.9,26.475,79.075
33.74.08,Gajahmungkur,2022-07-01,DBD,1,58310,70.5,27.225,71.525
33.74.08,Gajahmungkur,2022-08-01,DBD,1,58310,47.4,28.0,67.34
33.74.08,Gajahmungkur,2022-09-01,DBD,1,58310,81.1,27.95,70.575
33.74.08,Gajahmungkur,2022-10-01,DBD,0,58310,337.7,26.380000000000003,83.25999999999999
33.74.08,Gajahmungkur,2022-11-01,DBD,2,58310,229.4,26.175,85.65
33.74.08,Gajahmungkur,2022-12-01,DBD,0,58310,206.5,26.175,83.75
33.74.08,Gajahmungkur,2023-01-01,DBD,0,58310,238.1,25.96,85.56
33.74.08,Gajahmungkur,2023-02-01,DBD,3,58310,429.20000000000005,25.625,86.225
33.74.08,Gajahmungkur,2023-03-01,DBD,0,58310,162.1,26.35,84.725
33.74.08,Gajahmungkur,2023-04-01,DBD,0,58310,152.1,26.8,83.0
33.74.08,Gajahmungkur,2023-05-01,DBD,0,58310,67.0,27.78,73.5
33.74.08,Gajahmungkur,2023-06-01,DBD,1,58310,48.8,28.075,70.45
33.74.08,Gajahmungkur,2023-07-01,DBD,0,58310,16.6,28.22,62.779999999999994
33.74.08,Gajahmungkur,2023-08-01,DBD,0,58310,1.8,28.125,60.175
33.74.08,Gajahmungkur,2023-09-01,DBD,0,58310,13.7,28.875,57.225
33.74.08,Gajahmungkur,2023-10-01,DBD,0,58310,50.5,29.48,64.92
33.74.08,Gajahmungkur,2023-11-01,DBD,0,58310,110.7,28.075,78.425
33.74.08,Gajahmungkur,2023-12-01,DBD,0,58310,86.1,28.025,76.525
33.74.08,Gajahmungkur,2024-01-01,DBD,2,58310,328.2,26.78,86.1
33.74.08,Gajahmungkur,2024-02-01,DBD,2,58310,210.4,27.075,85.075
33.74.08,Gajahmungkur,2024-03-01,DBD,1,58310,200.5,27.2,83.6
33.74.08,Gajahmungkur,2024-04-01,DBD,0,58310,199.0,28.04,81.05999999999999
33.74.08,Gajahmungkur,2024-05-01,DBD,3,58310,42.8,29.725,66.325
33.74.08,Gajahmungkur,2024-06-01,DBD,1,58310,51.8,28.35,71.225
33.74.08,Gajahmungkur,2024-07-01,DBD,1,58310,47.8,28.060000000000002,65.6
33.74.08,Gajahmungkur,2024-08-01,DBD,1,58310,2.7,28.525,60.599999999999994
33.74.08,Gajahmungkur,2024-09-01,DBD,0,58310,87.4,28.660000000000004,66.48
33.74.08,Gajahmungkur,2024-10-01,DBD,0,58310,98.9,29.025,67.325
33.74.08,Gajahmungkur,2024-11-01,DBD,0,58310,248.89999999999998,27.725,81.30000000000001
33.74.08,Gajahmungkur,2024-12-01,DBD,1,58310,287.4,26.8,86.725
33.74.08,Gajahmungkur,2025-01-01,DBD,4,58310,263.0,26.275,86.075
33.74.08,Gajahmungkur,2025-02-01,DBD,2,58310,165.8,26.475,84.075
33.74.08,Gajahmungkur,2025-03-01,DBD,1,58310,175.2,27.04,82.53999999999999
33.74.08,Gajahmungkur,2025-04-01,DBD,2,58310,129.2,27.625,78.30000000000001
33.74.08,Gajahmungkur,2025-05-01,DBD,2,58310,211.6,27.15,83.025
33.74.08,Gajahmungkur,2025-06-01,DBD,0,58310,107.39999999999999,27.82,72.84
33.74.08,Gajahmungkur,2025-07-01,DBD,0,58310,28.4,28.475,63.050000000000004
33.74.08,Gajahmungkur,2025-08-01,DBD,0,58310,130.1,27.625,71.375
33.74.08,Gajahmungkur,2025-09-01,DBD,1,58310,137.8,28.32,69.2
33.74.08,Gajahmungkur,2025-10-01,DBD,0,58310,250.3,28.225,75.05
33.74.08,Gajahmungkur,2025-11-01,DBD,0,58310,161.4,27.325000000000003,80.0
33.74.08,Gajahmungkur,2025-12-01,DBD,0,58310,176.6,26.96,82.76
33.74.09,Genuk,2021-01-01,DBD,1,112400,257.4,25.625,88.65
33.74.09,Genuk,2021-02-01,DBD,2,112400,322.5,25.7,87.75
33.74.09,Genuk,2021-03-01,DBD,1,112400,163.5,26.419999999999998,86.0
33.74.09,Genuk,2021-04-01,DBD,2,112400,100.5,27.075,81.15
33.74.09,Genuk,2021-05-01,DBD,0,112400,140.2,27.8,78.1
33.74.09,Genuk,2021-06-01,DBD,0,112400,150.9,26.75,81.975
33.74.09,Genuk,2021-07-01,DBD,0,112400,11.0,28.275,62.925
33.74.09,Genuk,2021-08-01,DBD,1,112400,69.5,28.9,61.46
33.74.09,Genuk,2021-09-01,DBD,0,112400,93.7,28.4,69.5
33.74.09,Genuk,2021-10-01,DBD,1,112400,136.5,28.3,72.0
33.74.09,Genuk,2021-11-01,DBD,4,112400,362.7,26.339999999999996,86.2
33.74.09,Genuk,2021-12-01,DBD,1,112400,226.7,26.275,86.9
33.74.09,Genuk,2022-01-01,DBD,7,112400,284.0,26.160000000000004,84.58
33.74.09,Genuk,2022-02-01,DBD,4,112400,203.0,26.225,84.825
33.74.09,Genuk,2022-03-01,DBD,7,112400,217.2,26.4,86.15
33.74.09,Genuk,2022-04-01,DBD,8,112400,135.0,26.875,82.9
33.74.09,Genuk,2022-05-01,DBD,2,112400,182.5,26.860000000000003,83.46000000000001
33.74.09,Genuk,2022-06-01,DBD,6,112400,164.10000000000002,26.4,80.475
33.74.09,Genuk,2022-07-01,DBD,2,112400,58.5,27.425,71.0
33.74.09,Genuk,2022-08-01,DBD,4,112400,48.8,28.26,65.92
33.74.09,Genuk,2022-09-01,DBD,2,112400,102.0,28.025,70.825
33.74.09,Genuk,2022-10-01,DBD,2,112400,341.1,26.46,82.88
33.74.09,Genuk,2022-11-01,DBD,5,112400,263.6,26.175,86.45
33.74.09,Genuk,2022-12-01,DBD,3,112400,203.5,26.2,84.325
33.74.09,Genuk,2023-01-01,DBD,7,112400,182.5,26.060000000000002,85.16
33.74.09,Genuk,2023-02-01,DBD,8,112400,356.8,25.7,86.25
33.74.09,Genuk,2023-03-01,DBD,4,112400,181.8,26.325,85.2
33.74.09,Genuk,2023-04-01,DBD,8,112400,145.3,26.825,83.60000000000001
33.74.09,Genuk,2023-05-01,DBD,4,112400,82.0,28.0,72.4
33.74.09,Genuk,2023-06-01,DBD,3,112400,52.7,28.25,69.75
33.74.09,Genuk,2023-07-01,DBD,1,112400,24.2,28.32,61.44
33.74.09,Genuk,2023-08-01,DBD,2,112400,1.9,28.175,59.65
33.74.09,Genuk,2023-09-01,DBD,1,112400,7.7,29.0,55.9
33.74.09,Genuk,2023-10-01,DBD,0,112400,65.80000000000001,29.6,65.2
33.74.09,Genuk,2023-11-01,DBD,0,112400,136.7,28.15,77.675
33.74.09,Genuk,2023-12-01,DBD,1,112400,127.19999999999999,27.95,77.7
33.74.09,Genuk,2024-01-01,DBD,1,112400,300.0,26.619999999999997,87.58
33.74.09,Genuk,2024-02-01,DBD,3,112400,215.5,27.15,85.15
33.74.09,Genuk,2024-03-01,DBD,2,112400,192.89999999999998,27.3,83.525
33.74.09,Genuk,2024-04-01,DBD,3,112400,213.7,28.119999999999997,80.64000000000001
33.74.09,Genuk,2024-05-01,DBD,7,112400,47.099999999999994,29.875,65.225
33.74.09,Genuk,2024-06-01,DBD,4,112400,70.0,28.35,71.625
33.74.09,Genuk,2024-07-01,DBD,1,112400,61.3,28.139999999999997,64.84
33.74.09,Genuk,2024-08-01,DBD,0,112400,0.1,28.9,57.025
33.74.09,Genuk,2024-09-01,DBD,4,112400,106.2,28.639999999999997,66.56
33.74.09,Genuk,2024-10-01,DBD,0,112400,105.9,29.025,67.6
33.74.09,Genuk,2024-11-01,DBD,1,112400,254.6,27.7,81.3
33.74.09,Genuk,2024-12-01,DBD,1,112400,183.5,27.05,84.625
33.74.09,Genuk,2025-01-01,DBD,0,112400,219.3,26.575,84.15
33.74.09,Genuk,2025-02-01,DBD,4,112400,146.5,26.825,82.225
33.74.09,Genuk,2025-03-01,DBD,5,112400,217.8,27.139999999999997,82.46000000000001
33.74.09,Genuk,2025-04-01,DBD,6,112400,161.9,27.8,77.35
33.74.09,Genuk,2025-05-01,DBD,4,112400,242.3,27.0,84.2
33.74.09,Genuk,2025-06-01,DBD,3,112400,107.9,27.560000000000002,74.72
33.74.09,Genuk,2025-07-01,DBD,0,112400,26.7,28.125,64.775
33.74.09,Genuk,2025-08-01,DBD,3,112400,137.2,27.55,71.55
33.74.09,Genuk,2025-09-01,DBD,1,112400,165.9,28.28,69.14
33.74.09,Genuk,2025-10-01,DBD,0,112400,277.6,28.3,74.775
33.74.09,Genuk,2025-11-01,DBD,0,112400,232.6,27.075,82.375
33.74.09,Genuk,2025-12-01,DBD,1,112400,173.5,26.9,83.2
33.74.10,Pedurungan,2021-01-01,DBD,4,192500,257.4,25.825,88.65
33.74.10,Pedurungan,2021-02-01,DBD,1,192500,322.5,25.85,87.75
33.74.10,Pedurungan,2021-03-01,DBD,1,192500,163.5,26.580000000000002,86.02000000000001
33.74.10,Pedurungan,2021-04-01,DBD,1,192500,100.5,27.275,81.175
33.74.10,Pedurungan,2021-05-01,DBD,3,192500,140.2,28.0,78.14
33.74.10,Pedurungan,2021-06-01,DBD,2,192500,150.9,26.95,82.025
33.74.10,Pedurungan,2021-07-01,DBD,2,192500,11.0,28.450000000000003,62.95
33.74.10,Pedurungan,2021-08-01,DBD,4,192500,69.5,29.04,61.48
33.74.10,Pedurungan,2021-09-01,DBD,1,192500,93.7,28.525,69.525
33.74.10,Pedurungan,2021-10-01,DBD,1,192500,136.5,28.45,72.0
33.74.10,Pedurungan,2021-11-01,DBD,5,192500,362.7,26.5,86.2
33.74.10,Pedurungan,2021-12-01,DBD,2,192500,226.7,26.425,86.9
33.74.10,Pedurungan,2022-01-01,DBD,12,192500,284.0,26.32,84.58
33.74.10,Pedurungan,2022-02-01,DBD,11,192500,203.0,26.4,84.825
33.74.10,Pedurungan,2022-03-01,DBD,4,192500,217.2,26.55,86.175
33.74.10,Pedurungan,2022-04-01,DBD,11,192500,135.0,27.0,82.9
33.74.10,Pedurungan,2022-05-01,DBD,4,192500,182.5,27.02,83.46000000000001
33.74.10,Pedurungan,2022-06-01,DBD,3,192500,164.10000000000002,26.575,80.5
33.74.10,Pedurungan,2022-07-01,DBD,5,192500,58.5,27.575,71.0
33.74.10,Pedurungan,2022-08-01,DBD,6,192500,48.8,28.4,65.92
33.74.10,Pedurungan,2022-09-01,DBD,5,192500,102.0,28.125,70.825
33.74.10,Pedurungan,2022-10-01,DBD,5,192500,341.1,26.619999999999997,82.92
33.74.10,Pedurungan,2022-11-01,DBD,8,192500,263.6,26.325,86.45
33.74.10,Pedurungan,2022-12-01,DBD,6,192500,203.5,26.35,84.325
33.74.10,Pedurungan,2023-01-01,DBD,13,192500,182.5,26.24,85.17999999999999
33.74.10,Pedurungan,2023-02-01,DBD,10,192500,356.8,25.85,86.25
33.74.10,Pedurungan,2023-03-01,DBD,6,192500,181.8,26.474999999999998,85.225
33.74.10,Pedurungan,2023-04-01,DBD,11,192500,145.3,27.0,83.60000000000001
33.74.10,Pedurungan,2023-05-01,DBD,7,192500,82.0,28.160000000000004,72.44
33.74.10,Pedurungan,2023-06-01,DBD,4,192500,52.7,28.425,69.8
33.74.10,Pedurungan,2023-07-01,DBD,6,192500,24.2,28.5,61.48
33.74.10,Pedurungan,2023-08-01,DBD,1,192500,1.9,28.325,59.675
33.74.10,Pedurungan,2023-09-01,DBD,1,192500,7.7,29.175,56.025
33.74.10,Pedurungan,2023-10-01,DBD,0,192500,65.80000000000001,29.74,65.22
33.74.10,Pedurungan,2023-11-01,DBD,0,192500,136.7,28.275,77.7
33.74.10,Pedurungan,2023-12-01,DBD,1,192500,127.19999999999999,28.125,77.75
33.74.10,Pedurungan,2024-01-01,DBD,2,192500,300.0,26.76,87.58
33.74.10,Pedurungan,2024-02-01,DBD,7,192500,215.5,27.325,85.15
33.74.10,Pedurungan,2024-03-01,DBD,4,192500,192.89999999999998,27.45,83.525
33.74.10,Pedurungan,2024-04-01,DBD,4,192500,213.7,28.28,80.64000000000001
33.74.10,Pedurungan,2024-05-01,DBD,5,192500,47.099999999999994,29.974999999999998,65.275
33.74.10,Pedurungan,2024-06-01,DBD,4,192500,70.0,28.525,71.65
33.74.10,Pedurungan,2024-07-01,DBD,2,192500,61.3,28.3,64.84
33.74.10,Pedurungan,2024-08-01,DBD,0,192500,0.1,29.025,57.025
33.74.10,Pedurungan,2024-09-01,DBD,1,192500,106.2,28.76,66.56
33.74.10,Pedurungan,2024-10-01,DBD,3,192500,105.9,29.15,67.625
33.74.10,Pedurungan,2024-11-01,DBD,2,192500,254.6,27.85,81.325
33.74.10,Pedurungan,2024-12-01,DBD,2,192500,183.5,27.175,84.625
33.74.10,Pedurungan,2025-01-01,DBD,6,192500,219.3,26.725,84.175
33.74.10,Pedurungan,2025-02-01,DBD,4,192500,146.5,27.025000000000002,82.3
33.74.10,Pedurungan,2025-03-01,DBD,7,192500,217.8,27.3,82.47999999999999
33.74.10,Pedurungan,2025-04-01,DBD,4,192500,161.9,28.0,77.475
33.74.10,Pedurungan,2025-05-01,DBD,8,192500,242.3,27.15,84.2
33.74.10,Pedurungan,2025-06-01,DBD,3,192500,107.9,27.72,74.72
33.74.10,Pedurungan,2025-07-01,DBD,1,192500,26.7,28.25,64.775
33.74.10,Pedurungan,2025-08-01,DBD,1,192500,137.2,27.674999999999997,71.55
33.74.10,Pedurungan,2025-09-01,DBD,2,192500,165.9,28.419999999999998,69.14
33.74.10,Pedurungan,2025-10-01,DBD,0,192500,277.6,28.475,74.825
33.74.10,Pedurungan,2025-11-01,DBD,0,192500,232.6,27.2,82.375
33.74.10,Pedurungan,2025-12-01,DBD,0,192500,173.5,27.060000000000002,83.2
33.74.11,Tembalang,2021-01-01,DBD,3,185400,409.5,24.725,89.725
33.74.11,Tembalang,2021-02-01,DBD,4,185400,386.5,24.75,88.6
33.74.11,Tembalang,2021-03-01,DBD,8,185400,324.1,25.4,87.42
33.74.11,Tembalang,2021-04-01,DBD,4,185400,132.1,26.05,82.525
33.74.11,Tembalang,2021-05-01,DBD,3,185400,183.6,26.939999999999998,78.0
33.74.11,Tembalang,2021-06-01,DBD,4,185400,145.5,25.925,81.15
33.74.11,Tembalang,2021-07-01,DBD,3,185400,15.2,27.625,61.95
33.74.11,Tembalang,2021-08-01,DBD,1,185400,87.10000000000001,27.839999999999996,63.720000000000006
33.74.11,Tembalang,2021-09-01,DBD,13,185400,81.8,27.5,69.75
33.74.11,Tembalang,2021-10-01,DBD,4,185400,145.8,27.525,71.525
33.74.11,Tembalang,2021-11-01,DBD,4,185400,470.79999999999995,25.5,87.58
33.74.11,Tembalang,2021-12-01,DBD,3,185400,380.7,25.325,89.025
33.74.11,Tembalang,2022-01-01,DBD,8,185400,388.3,25.1,86.28
33.74.11,Tembalang,2022-02-01,DBD,12,185400,331.0,25.2,86.55
33.74.11,Tembalang,2022-03-01,DBD,7,185400,397.7,25.525,87.25
33.74.11,Tembalang,2022-04-01,DBD,12,185400,235.2,25.925,83.6
33.74.11,Tembalang,2022-05-01,DBD,19,185400,232.7,26.0,83.66
33.74.11,Tembalang,2022-06-01,DBD,11,185400,143.1,25.6,80.2
33.74.11,Tembalang,2022-07-01,DBD,11,185400,60.400000000000006,26.4,72.275
33.74.11,Tembalang,2022-08-01,DBD,9,185400,78.2,27.28,67.6
33.74.11,Tembalang,2022-09-01,DBD,8,185400,109.1,27.225,70.8
33.74.11,Tembalang,2022-10-01,DBD,6,185400,524.8,25.46,84.38
33.74.11,Tembalang,2022-11-01,DBD,13,185400,451.3,25.225,87.425
33.74.11,Tembalang,2022-12-01,DBD,5,185400,320.4,25.25,85.425
33.74.11,Tembalang,2023-01-01,DBD,12,185400,369.5,25.02,87.22
33.74.11,Tembalang,2023-02-01,DBD,8,185400,479.6,24.7,88.075
33.74.11,Tembalang,2023-03-01,DBD,6,185400,300.0,25.45,85.9
33.74.11,Tembalang,2023-04-01,DBD,9,185400,267.6,25.875,84.475
33.74.11,Tembalang,2023-05-01,DBD,6,185400,79.1,26.9,74.17999999999999
33.74.11,Tembalang,2023-06-01,DBD,7,185400,73.5,27.275,71.3
33.74.11,Tembalang,2023-07-01,DBD,0,185400,39.0,27.1,65.46000000000001
33.74.11,Tembalang,2023-08-01,DBD,1,185400,4.8,27.225,61.075
33.74.11,Tembalang,2023-09-01,DBD,1,185400,11.6,28.25,56.925000000000004
33.74.11,Tembalang,2023-10-01,DBD,1,185400,53.8,28.919999999999998,64.12
33.74.11,Tembalang,2023-11-01,DBD,0,185400,174.4,27.4,78.55000000000001
33.74.11,Tembalang,2023-12-01,DBD,2,185400,157.5,27.15,78.25
33.74.11,Tembalang,2024-01-01,DBD,3,185400,489.8,25.9,88.24000000000001
33.74.11,Tembalang,2024-02-01,DBD,4,185400,353.2,26.175,87.05000000000001
33.74.11,Tembalang,2024-03-01,DBD,3,185400,280.2,26.35,85.575
33.74.11,Tembalang,2024-04-01,DBD,8,185400,313.5,27.02,83.62
33.74.11,Tembalang,2024-05-01,DBD,9,185400,51.699999999999996,28.25,71.925
33.74.11,Tembalang,2024-06-01,DBD,2,185400,72.0,27.35,73.65
33.74.11,Tembalang,2024-07-01,DBD,3,185400,49.8,27.080000000000002,67.62
33.74.11,Tembalang,2024-08-01,DBD,6,185400,3.4000000000000004,27.875,60.65
